Geography,Quarterly_Establishments,July_Employment,August_Employment,September_Employment,Total_Quarterly_Wages,Average_Weekly_Wage,September_Employment_Location_Quotient,Total_Quarterly_Wages_Location_Quotient
"Navarro County, Texas",997,"17,506","17,717","17,720","173,381,802",756,1,1
"Newton County, Texas",143,"1,213","1,233","1,274","11,707,127",726,1,1
"Nolan County, Texas",417,"6,435","6,462","6,461","71,381,109",851,1,1
"Nueces County, Texas","8,359","164,076","164,575","163,277","1,998,905,080",938,1,1
"Ochiltree County, Texas",412,"4,446","4,389","4,456","52,865,228",918,1,1
"Oldham County, Texas",103,980,989,970,"10,096,119",793,1,1
"Orange County, Texas","1,425","22,742","22,670","22,591","301,966,942","1,025",1,1
"Palo Pinto County, Texas",710,"8,853","8,708","8,728","100,742,929",884,1,1
"Panola County, Texas",555,"8,290","8,279","8,268","100,090,584",930,1,1
"Parker County, Texas","3,015","34,837","34,672","34,953","393,274,432",869,1,1
"Parmer County, Texas",323,"5,840","5,878","5,808","65,497,992",862,1,1
"Pecos County, Texas",469,"5,775","5,747","5,639","70,437,766",947,1,1
"Polk County, Texas",839,"11,513","11,508","11,568","119,930,263",800,1,1
"Potter County, Texas","4,039","76,529","76,777","77,146","886,711,187",888,1,1
"Presidio County, Texas",186,"2,153","2,143","2,175","24,136,428",861,1,1
"Rains County, Texas",234,"1,983","1,965","1,981","16,990,565",661,1,1
"Randall County, Texas","2,481","32,176","32,555","32,503","350,622,889",832,1,1
"Reagan County, Texas",160,"2,110","2,089","2,070","37,049,752","1,364",1,1
"Real County, Texas",103,866,819,710,"5,299,578",511,1,1
"Red River County, Texas",255,"2,660","2,697","2,681","23,565,245",677,1,1
"Reeves County, Texas",461,"9,149","9,277","9,124","157,942,991","1,323",1,1
"Refugio County, Texas",200,"2,325","2,361","2,348","25,415,397",834,1,1
"Roberts County, Texas",49,263,272,265,"3,186,145",919,1,1
"Robertson County, Texas",363,"4,355","4,352","4,396","48,900,726",861,1,1
"Rockwall County, Texas","2,671","32,530","32,537","32,865","347,245,769",818,1,1
"Runnels County, Texas",281,"2,929","2,873","2,912","27,099,612",718,1,1
"Rusk County, Texas",876,"13,731","13,763","13,718","152,440,290",854,1,1
"Sabine County, Texas",219,"2,524","2,501","2,457","23,056,033",711,1,1
"San Augustine County, Texas",159,"2,114","2,212","2,161","23,186,087",825,1,1
"San Jacinto County, Texas",264,"2,120","2,098","2,173","19,471,323",703,1,1
"San Patricio County, Texas","1,150","18,318","18,689","18,615","224,776,262",933,1,1
"San Saba County, Texas",210,"1,812","1,821","1,850","19,020,950",801,1,1
"Schleicher County, Texas",96,763,765,760,"9,241,585",932,1,1
"Scurry County, Texas",497,"6,486","6,470","6,460","91,258,761","1,085",1,1
"Shackelford County, Texas",169,"1,361","1,398","1,308","19,226,181","1,091",1,1
"Shelby County, Texas",584,"8,574","8,584","8,620","87,244,036",781,1,1
"Sherman County, Texas",122,"1,075","1,046","1,069","11,231,531",813,1,1
"Smith County, Texas","6,485","104,751","104,938","104,958","1,213,185,384",890,1,1
"Somervell County, Texas",226,"3,624","3,597","3,690","52,856,073","1,118",1,1
"Starr County, Texas",615,"14,748","14,970","14,840","118,231,972",612,1,1
"Stephens County, Texas",312,"3,295","3,242","3,269","31,040,648",730,1,1
"Sterling County, Texas",95,519,534,522,"5,572,715",817,1,1
"Stonewall County, Texas",75,510,506,487,"5,121,359",786,1,1
"Sutton County, Texas",189,"1,652","1,657","1,631","24,569,652","1,148",1,1
"Swisher County, Texas",205,"1,858","1,862","1,847","16,401,029",680,1,1
"Tarrant County, Texas","45,770","917,105","925,158","924,447","12,924,536,559","1,078",1,1
"Taylor County, Texas","3,721","64,359","64,601","65,131","703,151,055",836,1,1
"Terrell County, Texas",50,265,263,266,"2,861,007",832,1,1
"Terry County, Texas",387,"3,629","3,589","3,512","38,757,826",834,1,1
"Throckmorton County, Texas",68,390,391,379,"2,993,246",595,1,1
"Titus County, Texas",944,"16,062","16,044","16,354","155,185,356",739,1,1
"Tom Green County, Texas","2,965","47,414","47,758","47,815","533,057,193",860,1,1
"Travis County, Texas","44,181","778,316","782,613","782,738","13,279,144,647","1,308",1,1
"Trinity County, Texas",213,"2,285","2,280","2,275","19,772,945",667,1,1
"Tyler County, Texas",336,"4,046","4,057","3,990","36,101,800",689,1,1
"Upshur County, Texas",588,"7,234","7,215","7,256","72,044,002",766,1,1
"Upton County, Texas",114,"1,722","1,735","1,680","32,258,381","1,449",1,1
"Uvalde County, Texas",708,"9,883","9,785","9,895","88,075,236",688,1,1
"Val Verde County, Texas",915,"18,420","18,456","18,511","172,565,846",719,1,1
"Van Zandt County, Texas","1,068","11,473","11,440","11,368","102,582,577",691,1,1
"Victoria County, Texas","2,489","38,671","38,915","38,747","455,955,276",904,1,1
"Walker County, Texas","1,120","24,546","25,049","25,477","259,218,387",797,1,1
"Waller County, Texas",894,"19,028","19,246","19,593","221,184,675",882,1,1
"Ward County, Texas",408,"6,342","6,334","6,264","100,467,989","1,224",1,1
"Washington County, Texas",979,"15,250","15,194","15,428","154,581,121",778,1,1
"Webb County, Texas","5,590","103,930","104,827","103,057","962,413,850",712,1,1
"Wharton County, Texas","1,184","16,337","16,206","16,413","176,219,498",831,1,1
"Wheeler County, Texas",212,"2,054","1,998","1,953","23,894,403",918,1,1
"Wichita County, Texas","3,314","54,539","54,614","54,785","561,692,490",791,1,1
"Wilbarger County, Texas",349,"5,874","5,794","5,891","55,833,215",734,1,1
"Willacy County, Texas",314,"3,672","3,822","4,001","36,601,625",735,1,1
"Williamson County, Texas","11,973","180,906","182,687","181,458","2,701,090,546","1,144",1,1
"Wilson County, Texas",768,"8,893","9,105","9,025","91,443,391",781,1,1
"Winkler County, Texas",245,"3,582","3,555","3,571","61,661,837","1,329",1,1
"Wise County, Texas","1,471","20,700","20,740","20,925","246,348,767",912,1,1
"Wood County, Texas",907,"10,350","10,366","10,401","99,249,967",736,1,1
"Yoakum County, Texas",304,"3,763","3,673","3,639","58,544,502","1,220",1,1
"Young County, Texas",616,"6,717","6,707","6,743","69,825,862",799,1,1
"Zapata County, Texas",181,"3,388","3,407","3,415","44,609,617","1,008",1,1
"Zavala County, Texas",171,"2,299","2,330","2,331","23,569,426",781,1,1
"Unknown Or Undefined, Texas","38,046","300,433","306,765","307,361","6,712,673,694","1,694",1,1
Utah,"108,676","1,513,907","1,528,548","1,533,917","18,974,266,297",957,1,1
"Beaver County, Utah",238,"2,697","2,778","2,761","23,944,267",671,1,1
"Box Elder County, Utah","1,439","21,495","21,962","21,847","213,664,808",755,1,1
"Cache County, Utah","3,819","54,991","55,627","58,525","551,521,826",752,1,1
"Carbon County, Utah",615,"8,565","8,779","8,688","93,509,873",829,1,1
"Daggett County, Utah",49,467,457,445,"3,931,283",663,1,1
"Davis County, Utah","9,023","134,247","134,060","134,801","1,523,172,247",872,1,1
"Duchesne County, Utah",824,"7,762","7,753","7,918","88,963,125",876,1,1
"Emery County, Utah",257,"3,183","3,151","3,135","34,023,032",829,1,1
"Garfield County, Utah",262,"2,899","2,865","2,792","22,087,623",596,1,1
"Grand County, Utah",599,"6,738","6,755","6,579","57,772,270",664,1,1
"Iron County, Utah","1,734","19,250","19,403","20,118","176,040,088",691,1,1
"Juab County, Utah",300,"3,728","3,873","3,870","34,886,357",702,1,1
"Kane County, Utah",351,"4,061","4,057","3,845","33,532,191",647,1,1
"Millard County, Utah",396,"4,920","4,901","4,820","50,610,446",798,1,1
"Morgan County, Utah",363,"2,510","2,568","2,594","28,022,114",843,1,1
"Piute County, Utah",48,285,273,302,"2,055,711",552,1,1
"Rich County, Utah",134,"1,267","1,245","1,027","8,331,577",543,1,1
"Salt Lake County, Utah","48,871","718,037","723,792","725,160","10,161,871,008","1,082",1,1
"San Juan County, Utah",349,"4,388","4,557","4,561","39,570,158",676,1,1
"Sanpete County, Utah",639,"7,925","8,029","8,230","70,810,351",676,1,1
"Sevier County, Utah",719,"9,018","9,119","9,140","87,451,019",740,1,1
"Summit County, Utah","3,012","27,573","27,520","26,547","336,868,031",952,1,1
"Tooele County, Utah","1,218","16,618","16,929","16,805","175,758,358",806,1,1
"Uintah County, Utah","1,256","13,072","13,136","13,071","143,335,838",842,1,1
"Utah County, Utah","17,998","248,919","253,408","254,663","3,048,259,168",929,1,1
"Wasatch County, Utah","1,223","10,544","10,657","10,499","116,113,470",845,1,1
"Washington County, Utah","6,382","68,670","70,267","70,790","658,687,249",725,1,1
"Wayne County, Utah",145,"1,162","1,180","1,166","9,795,888",644,1,1
"Weber County, Utah","6,413","108,916","109,447","109,218","1,179,676,921",831,1,1
Vermont,"25,998","310,734","311,104","310,534","3,749,852,166",928,1,1
"Addison County, Vermont","1,476","15,638","15,465","14,978","187,016,384",937,1,1
"Bennington County, Vermont","1,556","17,426","17,316","17,294","189,734,257",841,1,1
"Caledonia County, Vermont","1,012","10,663","10,594","10,778","111,705,364",805,1,1
"Chittenden County, Vermont","7,126","103,195","103,344","103,119","1,429,579,290","1,065",1,1
"Essex County, Vermont",167,"1,072","1,088","1,117","10,318,779",727,1,1
"Franklin County, Vermont","1,294","17,714","17,883","18,088","209,935,320",902,1,1
"Grand Isle County, Vermont",242,"1,438","1,450","1,378","12,127,139",656,1,1
"Lamoille County, Vermont","1,175","12,028","12,020","11,913","121,470,690",780,1,1
"Orange County, Vermont",829,"7,912","7,925","8,233","79,993,393",767,1,1
"Orleans County, Vermont",930,"10,800","10,610","10,820","108,675,017",778,1,1
"Rutland County, Vermont","2,349","26,401","26,456","26,481","294,203,490",856,1,1
"Washington County, Vermont","2,661","33,657","33,791","33,730","426,384,887",973,1,1
"Windham County, Vermont","1,987","20,538","20,544","20,571","226,486,315",848,1,1
"Windsor County, Vermont","2,420","23,236","23,496","23,020","263,835,720",873,1,1
"Unknown Or Undefined, Vermont",774,"9,016","9,122","9,014","78,386,121",666,1,1
Virginia,"279,365","3,935,689","3,945,800","3,934,450","57,795,283,691","1,129",1,1
"Accomack County, Virginia","1,128","13,698","13,639","13,187","136,337,685",776,1,1
"Albemarle County, Virginia","3,766","56,219","55,724","59,943","794,154,908","1,066",1,1
"Alleghany County, Virginia",363,"3,638","3,709","3,785","32,445,725",673,1,1
"Amelia County, Virginia",417,"2,464","2,504","2,544","23,310,360",716,1,1
"Amherst County, Virginia",782,"7,946","7,957","7,947","78,363,137",758,1,1
"Appomattox County, Virginia",508,"3,216","3,252","3,251","24,740,632",587,1,1
"Arlington County, Virginia","9,065","183,764","183,602","182,290","4,188,502,170","1,759",1,1
"Augusta County, Virginia","1,925","28,251","28,331","28,581","325,786,422",883,1,1
"Bath County, Virginia",197,"2,339","2,282","2,305","23,777,932",792,1,1
"Bedford County, Virginia","2,282","18,957","19,072","18,891","179,768,614",729,1,1
"Bland County, Virginia",123,"1,931","1,921","1,964","21,010,880",834,1,1
"Botetourt County, Virginia",886,"11,573","11,585","11,545","119,279,873",793,1,1
"Brunswick County, Virginia",641,"3,542","3,489","3,566","32,728,815",713,1,1
"Buchanan County, Virginia",553,"6,483","6,416","6,404","82,613,376",988,1,1
"Buckingham County, Virginia",435,"2,988","3,192","3,297","30,185,571",735,1,1
"Campbell County, Virginia","1,521","17,536","17,483","17,570","201,516,236",884,1,1
"Caroline County, Virginia",601,"5,712","5,702","5,659","57,015,925",771,1,1
"Carroll County, Virginia",618,"5,846","6,163","6,249","48,572,587",614,1,1
"Charles City County, Virginia",228,"1,691","1,696","1,699","19,490,482",884,1,1
"Charlotte County, Virginia",359,"2,764","2,777","2,821","24,368,376",673,1,1
"Chesterfield County, Virginia","9,358","137,290","137,478","135,905","1,643,451,708",924,1,1
"Clarke County, Virginia",467,"4,082","4,014","4,004","43,027,341",821,1,1
"Craig County, Virginia",127,776,724,756,"6,449,225",660,1,1
"Culpeper County, Virginia","1,484","16,078","16,002","16,040","175,950,986",844,1,1
"Cumberland County, Virginia",234,"1,264","1,281","1,265","10,518,409",637,1,1
"Dickenson County, Virginia",336,"3,364","3,382","3,472","34,911,423",788,1,1
"Dinwiddie County, Virginia",490,"8,841","8,798","8,777","95,103,555",831,1,1
"Essex County, Virginia",357,"3,631","3,617","3,543","31,448,464",673,1,1
"Fairfax County, Virginia","36,538","619,894","626,640","622,536","13,407,854,430","1,655",1,1
"Fauquier County, Virginia","2,422","22,313","22,315","22,276","277,891,012",959,1,1
"Floyd County, Virginia",478,"3,517","3,594","3,622","26,995,788",580,1,1
"Fluvanna County, Virginia",599,"4,232","4,215","4,168","43,342,147",793,1,1
"Franklin County, Virginia","1,533","14,682","15,297","15,213","134,940,347",689,1,1
"Frederick County, Virginia","1,956","33,269","33,447","33,022","393,033,850",909,1,1
"Giles County, Virginia",388,"4,500","4,548","4,499","46,482,825",792,1,1
"Gloucester County, Virginia","1,017","9,549","9,532","9,500","86,684,516",700,1,1
"Goochland County, Virginia",838,"17,963","17,869","18,043","425,524,741","1,823",1,1
"Grayson County, Virginia",411,"3,126","3,064","3,157","22,834,977",564,1,1
"Greene County, Virginia",512,"3,831","3,733","3,768","34,244,296",697,1,1
"Greensville County, Virginia",230,"4,304","4,335","4,380","47,043,023",834,1,1
"Halifax County, Virginia","1,040","11,455","12,100","12,160","114,679,854",741,1,1
"Hanover County, Virginia","3,831","55,209","54,867","54,142","607,847,566",854,1,1
"Henrico County, Virginia","11,851","192,541","192,086","191,779","2,566,254,040","1,027",1,1
"Henry County, Virginia","1,677","15,306","16,228","15,924","136,238,199",662,1,1
"Highland County, Virginia",105,462,454,437,"3,591,497",613,1,1
"Isle of Wight County, Virginia",848,"10,879","10,787","10,689","115,160,543",821,1,1
"James City County, Virginia","1,978","31,589","31,422","30,617","304,995,732",752,1,1
"King and Queen County, Virginia",177,"1,066","1,032","1,041","9,792,596",720,1,1
"King George County, Virginia",620,"12,152","12,110","12,008","224,039,161","1,425",1,1
"King William County, Virginia",453,"4,055","4,004","3,968","44,898,040",861,1,1
"Lancaster County, Virginia",487,"4,757","4,731","4,699","42,428,474",690,1,1
"Lee County, Virginia",544,"4,131","4,145","4,190","35,909,835",665,1,1
"Loudoun County, Virginia","12,585","178,217","178,292","174,321","2,815,743,019","1,224",1,1
"Louisa County, Virginia",985,"9,409","9,785","9,812","114,759,837",913,1,1
"Lunenburg County, Virginia",317,"2,447","2,444","2,428","21,381,178",674,1,1
"Madison County, Virginia",364,"3,045","3,071","3,173","28,338,479",704,1,1
"Mathews County, Virginia",224,"1,575","1,557","1,535","11,400,020",564,1,1
"Mecklenburg County, Virginia","1,122","10,976","11,303","11,250","97,134,819",669,1,1
"Middlesex County, Virginia",394,"3,475","3,445","3,309","29,527,460",666,1,1
"Montgomery County, Virginia","2,338","41,208","41,469","42,855","529,145,836",973,1,1
"Nelson County, Virginia",559,"3,954","4,005","4,025","36,382,637",701,1,1
"New Kent County, Virginia",491,"5,129","5,267","5,067","53,890,320",804,1,1
"Northampton County, Virginia",601,"5,123","4,948","4,569","38,765,209",611,1,1
"Northumberland County, Virginia",374,"2,735","2,679","2,659","31,350,994",896,1,1
"Nottoway County, Virginia",445,"5,735","5,734","5,746","54,295,555",728,1,1
"Orange County, Virginia",938,"10,122","10,095","10,001","98,411,497",752,1,1
"Page County, Virginia",588,"5,722","5,664","5,647","47,345,833",641,1,1
"Patrick County, Virginia",554,"4,328","4,340","4,381","32,839,085",581,1,1
"Pittsylvania County, Virginia","1,401","10,848","11,939","12,092","105,906,523",701,1,1
"Powhatan County, Virginia",806,"7,528","7,438","7,401","74,832,542",772,1,1
"Prince Edward County, Virginia",727,"9,306","9,374","9,218","87,255,171",722,1,1
"Prince George County, Virginia",648,"14,872","14,730","14,809","211,890,499","1,101",1,1
"Prince William County, Virginia","9,515","134,432","133,408","133,079","1,669,615,814",961,1,1
"Pulaski County, Virginia",850,"14,850","14,767","14,810","148,987,657",774,1,1
"Rappahannock County, Virginia",272,"1,429","1,424","1,415","13,438,401",727,1,1
"Richmond County, Virginia",223,"2,938","2,947","2,920","28,567,941",749,1,1
"Roanoke County, Virginia","2,523","38,074","39,475","39,395","417,605,722",824,1,1
"Rockbridge County, Virginia",504,"6,385","6,642","6,370","52,111,539",620,1,1
"Rockingham County, Virginia","1,860","33,977","33,611","34,020","377,727,546",858,1,1
"Russell County, Virginia",616,"6,586","6,578","6,780","65,368,017",756,1,1
"Scott County, Virginia",440,"4,951","4,958","5,137","40,813,863",626,1,1
"Shenandoah County, Virginia","1,193","14,499","14,319","14,155","135,399,552",727,1,1
"Smyth County, Virginia",916,"12,282","12,320","12,242","110,069,460",689,1,1
"Southampton County, Virginia",346,"3,537","3,543","3,584","33,473,028",724,1,1
"Spotsylvania County, Virginia","3,155","36,191","36,385","36,066","370,668,710",787,1,1
"Stafford County, Virginia","2,842","45,862","45,733","45,135","608,919,026","1,028",1,1
"Surry County, Virginia",126,"2,138","2,156","2,162","39,435,910","1,410",1,1
"Sussex County, Virginia",280,"3,642","3,648","3,643","36,998,913",781,1,1
"Tazewell County, Virginia","1,102","13,838","13,997","14,188","124,849,846",686,1,1
"Warren County, Virginia","1,090","12,631","12,684","12,799","132,726,706",804,1,1
"Washington County, Virginia","1,523","19,942","20,014","20,066","185,240,119",712,1,1
"Westmoreland County, Virginia",407,"3,597","3,488","3,399","27,517,566",606,1,1
"Wise County, Virginia",922,"11,041","11,511","11,736","98,604,550",664,1,1
"Wythe County, Virginia",901,"11,194","11,351","11,250","101,254,650",691,1,1
"York County, Virginia","1,596","21,971","21,805","21,504","222,075,453",785,1,1
"Alexandria City, Virginia","6,150","91,008","90,177","89,141","1,762,785,722","1,505",1,1
"Bristol City, Virginia",600,"8,858","8,953","9,019","79,563,479",684,1,1
