Geography,Quarterly_Establishments,July_Employment,August_Employment,September_Employment,Total_Quarterly_Wages,Average_Weekly_Wage,September_Employment_Location_Quotient,Total_Quarterly_Wages_Location_Quotient
"Scurry County, Texas",487,"6,761","6,752","6,791","98,194,640","1,116",1,1
"Shackelford County, Texas",173,"1,386","1,400","1,415","20,229,142","1,111",1,1
"Shelby County, Texas",571,"8,193","8,213","8,394","76,040,213",708,1,1
"Sherman County, Texas",121,952,980,"1,020","9,739,972",761,1,1
"Smith County, Texas","6,404","103,184","103,591","103,731","1,155,964,552",859,1,1
"Somervell County, Texas",231,"3,731","3,732","3,829","52,675,187","1,076",1,1
"Starr County, Texas",612,"15,393","15,404","15,151","111,216,537",559,1,1
"Stephens County, Texas",311,"3,151","3,215","3,204","30,825,799",743,1,1
"Sterling County, Texas",97,523,516,537,"5,484,119",803,1,1
"Stonewall County, Texas",79,462,479,495,"4,435,839",713,1,1
"Sutton County, Texas",187,"1,790","1,802","1,833","30,066,025","1,279",1,1
"Swisher County, Texas",206,"1,869","1,853","1,891","16,562,905",681,1,1
"Tarrant County, Texas","44,104","891,567","897,931","902,291","12,098,720,304","1,037",1,1
"Taylor County, Texas","3,663","62,446","62,814","62,456","656,104,130",807,1,1
"Terrell County, Texas",49,276,277,281,"2,737,467",757,1,1
"Terry County, Texas",395,"3,775","3,776","3,811","43,005,820",873,1,1
"Throckmorton County, Texas",72,457,449,453,"3,193,653",542,1,1
"Titus County, Texas",806,"15,927","15,866","15,859","143,609,954",695,1,1
"Tom Green County, Texas","2,933","47,958","47,876","48,054","507,679,215",814,1,1
"Travis County, Texas","41,678","743,267","747,857","754,880","11,947,623,794","1,228",1,1
"Trinity County, Texas",211,"2,260","2,298","2,321","18,962,644",636,1,1
"Tyler County, Texas",321,"3,666","3,704","3,721","32,577,706",678,1,1
"Upshur County, Texas",568,"6,873","6,915","7,024","63,243,227",701,1,1
"Upton County, Texas",109,"1,560","1,532","1,576","24,901,574","1,231",1,1
"Uvalde County, Texas",720,"9,858","10,110","10,366","81,847,219",623,1,1
"Val Verde County, Texas",912,"17,877","17,933","17,994","164,062,421",704,1,1
"Van Zandt County, Texas","1,011","11,122","11,347","11,531","98,237,018",667,1,1
"Victoria County, Texas","2,502","38,940","39,162","39,243","442,431,562",870,1,1
"Walker County, Texas","1,094","24,635","24,707","24,780","250,430,531",780,1,1
"Waller County, Texas",851,"17,551","17,674","17,311","193,798,469",851,1,1
"Ward County, Texas",378,"5,344","5,490","5,781","84,598,599","1,175",1,1
"Washington County, Texas",965,"14,824","14,863","14,842","143,597,286",744,1,1
"Webb County, Texas","5,494","100,828","100,988","101,341","902,403,597",687,1,1
"Wharton County, Texas","1,180","15,775","15,843","15,920","152,462,808",740,1,1
"Wheeler County, Texas",210,"2,158","2,083","1,997","20,649,550",764,1,1
"Wichita County, Texas","3,254","54,892","55,065","55,469","532,418,825",743,1,1
"Wilbarger County, Texas",341,"5,884","5,938","5,883","53,668,172",700,1,1
"Willacy County, Texas",313,"3,559","3,540","3,484","30,386,801",663,1,1
"Williamson County, Texas","11,221","171,682","173,304","174,885","2,281,348,126","1,013",1,1
"Wilson County, Texas",745,"8,459","8,485","8,534","82,836,281",750,1,1
"Winkler County, Texas",223,"3,368","3,463","3,487","54,281,280","1,214",1,1
"Wise County, Texas","1,423","20,278","20,446","20,754","244,774,157",919,1,1
"Wood County, Texas",886,"10,017","10,053","10,084","93,678,558",717,1,1
"Yoakum County, Texas",299,"3,545","3,614","3,786","51,276,413","1,081",1,1
"Young County, Texas",605,"6,737","6,802","6,890","72,355,939",817,1,1
"Zapata County, Texas",178,"3,605","3,649","3,637","44,327,126",939,1,1
"Zavala County, Texas",173,"2,589","2,500","2,462","22,148,854",677,1,1
"Unknown Or Undefined, Texas","33,956","277,222","281,053","283,002","5,797,315,717","1,590",1,1
Utah,"102,479","1,465,330","1,475,335","1,481,537","17,223,956,220",899,1,1
"Beaver County, Utah",233,"2,729","2,803","2,897","25,298,357",693,1,1
"Box Elder County, Utah","1,408","20,709","21,192","20,984","197,178,543",724,1,1
"Cache County, Utah","3,696","55,987","56,259","56,052","511,060,871",701,1,1
"Carbon County, Utah",622,"8,508","8,577","8,549","85,532,446",770,1,1
"Daggett County, Utah",48,381,413,493,"2,982,372",535,1,1
"Davis County, Utah","8,672","128,836","130,668","131,780","1,478,287,595",872,1,1
"Duchesne County, Utah",782,"7,770","7,914","7,960","87,106,779",850,1,1
"Emery County, Utah",259,"3,228","3,277","3,330","34,920,017",819,1,1
"Garfield County, Utah",251,"2,484","2,719","2,915","19,359,403",550,1,1
"Grand County, Utah",583,"6,165","6,428","6,701","51,838,148",620,1,1
"Iron County, Utah","1,656","18,370","18,348","18,131","151,768,246",639,1,1
"Juab County, Utah",289,"3,687","3,750","3,755","30,632,929",632,1,1
"Kane County, Utah",328,"3,492","3,708","3,815","29,208,325",612,1,1
"Millard County, Utah",397,"4,840","4,928","4,986","49,226,285",770,1,1
"Morgan County, Utah",357,"2,489","2,538","2,542","24,320,171",741,1,1
"Piute County, Utah",46,289,294,270,"1,869,780",506,1,1
"Rich County, Utah",135,718,888,"1,091","5,772,737",494,1,1
"Salt Lake County, Utah","45,698","695,211","698,422","704,097","9,174,824,143","1,009",1,1
"San Juan County, Utah",344,"4,266","4,463","4,478","37,677,234",658,1,1
"Sanpete County, Utah",639,"7,958","8,042","8,108","65,375,438",626,1,1
"Sevier County, Utah",704,"8,894","9,125","9,212","79,758,389",676,1,1
"Summit County, Utah","2,922","25,400","24,264","25,810","287,878,258",880,1,1
"Tooele County, Utah","1,153","15,871","16,158","15,917","164,783,871",793,1,1
"Uintah County, Utah","1,242","12,641","13,073","13,063","135,955,044",809,1,1
"Utah County, Utah","16,623","240,889","242,651","241,482","2,702,196,546",860,1,1
"Wasatch County, Utah","1,153","9,048","9,253","9,608","88,837,911",735,1,1
"Washington County, Utah","5,920","67,452","67,792","66,478","601,247,043",688,1,1
"Wayne County, Utah",139,"1,102","1,171","1,200","8,669,680",576,1,1
"Weber County, Utah","6,180","105,916","106,217","105,833","1,090,389,659",791,1,1
Vermont,"25,580","304,588","307,604","314,095","3,631,565,772",905,1,1
"Addison County, Vermont","1,432","14,714","15,078","15,584","182,174,613",926,1,1
"Bennington County, Vermont","1,565","16,668","17,019","17,554","182,685,376",823,1,1
"Caledonia County, Vermont","1,010","10,545","10,923","10,968","110,224,517",784,1,1
"Chittenden County, Vermont","6,927","101,823","102,381","103,343","1,360,609,064","1,021",1,1
"Essex County, Vermont",173,"1,101","1,129","1,164","10,762,429",732,1,1
"Franklin County, Vermont","1,275","17,748","18,120","18,186","211,592,664",903,1,1
"Grand Isle County, Vermont",246,"1,062","1,211","1,377","10,756,833",680,1,1
"Lamoille County, Vermont","1,167","11,256","11,229","11,732","116,093,902",783,1,1
"Orange County, Vermont",839,"7,523","7,619","7,829","76,865,216",772,1,1
"Orleans County, Vermont",928,"10,633","10,982","11,123","100,181,953",706,1,1
"Rutland County, Vermont","2,362","26,545","26,177","26,759","291,118,560",845,1,1
"Washington County, Vermont","2,611","32,953","33,385","33,932","421,978,472",971,1,1
"Windham County, Vermont","1,954","21,141","20,726","21,395","221,161,939",807,1,1
"Windsor County, Vermont","2,360","22,295","22,807","23,757","261,553,764",877,1,1
"Unknown Or Undefined, Vermont",731,"8,581","8,818","9,392","73,806,470",636,1,1
Virginia,"276,057","3,883,595","3,910,128","3,943,367","54,588,353,870","1,073",1,1
"Accomack County, Virginia","1,161","13,451","13,635","14,054","130,227,949",730,1,1
"Albemarle County, Virginia","3,783","58,500","58,185","57,597","732,399,129",970,1,1
"Alleghany County, Virginia",360,"3,768","3,861","3,839","32,911,912",662,1,1
"Amelia County, Virginia",412,"2,498","2,494","2,520","22,005,345",676,1,1
"Amherst County, Virginia",778,"8,189","8,207","8,244","74,160,772",695,1,1
"Appomattox County, Virginia",508,"3,262","3,354","3,378","24,044,420",555,1,1
"Arlington County, Virginia","9,128","177,339","178,166","180,201","3,836,668,482","1,653",1,1
"Augusta County, Virginia","1,887","27,445","27,823","27,883","304,241,215",844,1,1
"Bath County, Virginia",208,"2,246","2,319","2,357","19,258,005",642,1,1
"Bedford County, Virginia","2,249","18,893","19,268","19,436","176,819,612",708,1,1
"Bland County, Virginia",129,"1,952","1,914","1,945","20,554,071",816,1,1
"Botetourt County, Virginia",882,"10,740","10,849","11,037","109,711,464",776,1,1
"Brunswick County, Virginia",668,"3,680","3,651","3,685","30,992,810",649,1,1
"Buchanan County, Virginia",576,"6,588","6,620","6,654","73,783,364",857,1,1
"Buckingham County, Virginia",431,"3,290","3,327","3,286","31,087,975",724,1,1
"Campbell County, Virginia","1,476","17,154","17,191","17,501","192,878,027",859,1,1
"Caroline County, Virginia",596,"5,669","5,711","5,761","56,638,878",763,1,1
"Carroll County, Virginia",619,"6,516","6,641","6,645","53,308,305",621,1,1
"Charles City County, Virginia",226,"1,723","1,743","1,791","19,841,495",871,1,1
"Charlotte County, Virginia",359,"2,810","2,787","2,826","23,636,761",648,1,1
"Chesterfield County, Virginia","9,262","136,393","137,505","139,207","1,576,557,344",881,1,1
"Clarke County, Virginia",462,"3,833","3,897","3,949","41,748,891",825,1,1
"Craig County, Virginia",125,754,770,782,"6,219,121",622,1,1
"Culpeper County, Virginia","1,476","15,739","15,929","16,136","166,371,169",803,1,1
"Cumberland County, Virginia",234,"1,322","1,314","1,294","10,899,266",640,1,1
"Dickenson County, Virginia",342,"3,281","3,287","3,337","31,224,326",727,1,1
"Dinwiddie County, Virginia",485,"8,699","8,676","8,732","95,435,276",844,1,1
"Essex County, Virginia",367,"3,739","3,789","3,844","32,105,195",652,1,1
"Fairfax County, Virginia","37,112","609,427","613,944","620,442","12,601,598,546","1,577",1,1
"Fauquier County, Virginia","2,483","22,380","22,852","22,724","272,858,578",927,1,1
"Floyd County, Virginia",485,"3,448","3,567","3,563","25,821,555",563,1,1
"Fluvanna County, Virginia",578,"4,276","4,280","4,445","43,157,486",766,1,1
"Franklin County, Virginia","1,563","15,350","15,586","15,604","128,910,985",639,1,1
"Frederick County, Virginia","1,978","31,503","31,688","31,874","342,032,202",830,1,1
"Giles County, Virginia",379,"4,630","4,705","4,767","45,919,630",751,1,1
"Gloucester County, Virginia",989,"9,575","9,644","9,765","80,756,542",643,1,1
"Goochland County, Virginia",829,"16,122","16,324","16,648","358,942,652","1,687",1,1
"Grayson County, Virginia",423,"2,919","3,007","3,096","22,018,958",563,1,1
"Greene County, Virginia",513,"3,686","3,725","3,752","31,532,498",652,1,1
"Greensville County, Virginia",236,"4,502","4,503","4,563","46,765,148",795,1,1
"Halifax County, Virginia","1,077","11,906","12,120","12,176","108,794,236",694,1,1
"Hanover County, Virginia","3,834","52,476","53,384","54,450","552,501,168",795,1,1
"Henrico County, Virginia","11,737","190,812","192,344","194,442","2,457,883,035",982,1,1
"Henry County, Virginia","1,717","16,255","16,154","16,237","132,274,277",627,1,1
"Highland County, Virginia",112,462,465,490,"3,739,697",609,1,1
"Isle of Wight County, Virginia",810,"10,881","10,948","10,944","108,352,503",763,1,1
"James City County, Virginia","1,973","30,164","30,940","31,853","290,028,040",720,1,1
"King and Queen County, Virginia",183,"1,116","1,122","1,092","10,494,292",727,1,1
"King George County, Virginia",615,"11,514","11,565","11,857","230,625,893","1,523",1,1
"King William County, Virginia",430,"4,030","3,989","4,009","43,828,629",841,1,1
"Lancaster County, Virginia",492,"4,500","4,599","4,652","40,837,785",685,1,1
"Lee County, Virginia",575,"4,319","4,383","4,405","34,202,584",602,1,1
"Loudoun County, Virginia","12,477","167,207","169,888","171,809","2,623,496,997","1,190",1,1
"Louisa County, Virginia",963,"10,047","9,817","9,821","123,518,928",960,1,1
"Lunenburg County, Virginia",321,"2,547","2,528","2,583","20,881,107",629,1,1
"Madison County, Virginia",362,"3,024","3,046","3,133","26,923,950",675,1,1
"Mathews County, Virginia",224,"1,541","1,542","1,591","10,936,592",540,1,1
"Mecklenburg County, Virginia","1,119","11,664","11,664","11,728","99,752,708",657,1,1
"Middlesex County, Virginia",379,"3,275","3,303","3,405","29,641,002",685,1,1
"Montgomery County, Virginia","2,336","42,825","42,417","42,035","439,423,597",797,1,1
"Nelson County, Virginia",571,"3,800","3,857","3,952","33,591,950",668,1,1
"New Kent County, Virginia",492,"4,370","4,490","4,607","40,213,325",689,1,1
"Northampton County, Virginia",590,"4,170","4,272","4,555","33,166,434",589,1,1
"Northumberland County, Virginia",383,"2,431","2,508","2,683","27,374,481",829,1,1
"Nottoway County, Virginia",439,"5,808","5,809","5,851","50,597,284",668,1,1
"Orange County, Virginia",931,"9,805","9,842","10,002","89,495,276",697,1,1
"Page County, Virginia",603,"5,535","5,732","5,904","45,946,675",617,1,1
"Patrick County, Virginia",551,"4,548","4,630","4,674","34,712,642",578,1,1
"Pittsylvania County, Virginia","1,411","12,726","12,748","12,703","113,674,710",687,1,1
"Powhatan County, Virginia",807,"7,098","7,171","7,207","68,025,184",731,1,1
"Prince Edward County, Virginia",695,"9,369","9,411","9,543","83,623,028",681,1,1
"Prince George County, Virginia",617,"15,097","15,048","15,172","192,837,555",982,1,1
"Prince William County, Virginia","9,360","129,287","132,109","133,752","1,582,531,179",924,1,1
"Pulaski County, Virginia",843,"14,216","14,351","14,444","142,091,506",762,1,1
"Rappahannock County, Virginia",277,"1,370","1,410","1,445","13,096,981",715,1,1
"Richmond County, Virginia",220,"2,874","2,909","2,944","27,394,214",724,1,1
"Roanoke County, Virginia","2,542","38,547","38,778","38,888","401,641,177",798,1,1
"Rockbridge County, Virginia",509,"6,239","6,271","6,413","50,583,740",617,1,1
"Rockingham County, Virginia","1,842","32,653","32,959","33,217","348,273,887",813,1,1
"Russell County, Virginia",629,"6,830","6,778","6,895","67,250,319",757,1,1
"Scott County, Virginia",451,"4,886","4,928","4,973","40,433,047",631,1,1
"Shenandoah County, Virginia","1,219","14,274","14,432","14,604","131,734,255",702,1,1
"Smyth County, Virginia",925,"12,206","12,183","12,260","104,060,120",655,1,1
"Southampton County, Virginia",356,"3,608","3,613","3,681","32,313,639",684,1,1
"Spotsylvania County, Virginia","3,145","36,274","36,562","36,956","356,494,397",749,1,1
"Stafford County, Virginia","2,765","43,826","44,205","44,532","555,908,206",968,1,1
"Surry County, Virginia",120,"2,759","3,018","2,314","56,941,042","1,624",1,1
"Sussex County, Virginia",280,"3,518","3,549","3,551","33,046,574",718,1,1
"Tazewell County, Virginia","1,114","14,932","14,891","15,008","137,240,089",706,1,1
"Warren County, Virginia","1,098","12,597","12,785","12,752","122,533,605",742,1,1
"Washington County, Virginia","1,572","20,811","21,027","21,122","189,959,492",696,1,1
"Westmoreland County, Virginia",404,"3,502","3,557","3,567","27,877,530",605,1,1
"Wise County, Virginia",944,"11,749","11,628","11,541","97,271,350",643,1,1
"Wythe County, Virginia",905,"11,465","11,587","11,675","98,203,773",653,1,1
"York County, Virginia","1,590","21,702","22,074","22,474","211,431,282",736,1,1
"Alexandria City, Virginia","6,286","91,720","92,264","93,452","1,703,874,405","1,417",1,1
"Bristol City, Virginia",623,"9,113","9,159","9,005","78,452,656",664,1,1
"Buena Vista City, Virginia",136,"2,532","2,408","2,387","20,567,246",648,1,1
"Charlottesville City, Virginia","2,539","40,783","41,062","41,139","516,494,060",969,1,1
"Chesapeake City, Virginia","6,130","101,409","101,654","102,380","1,098,271,139",830,1,1
"Colonial Heights City, Virginia",736,"10,766","10,807","10,674","83,755,231",599,1,1
"Covington City, Virginia",276,"4,162","4,096","4,015","63,935,469","1,202",1,1
"Danville City, Virginia","1,813","25,864","26,126","26,139","238,323,625",704,1,1
"Emporia City, Virginia",272,"3,453","3,454","3,557","26,300,490",580,1,1
"Fairfax City, Virginia","1,703","19,851","19,893","19,909","263,908,019","1,021",1,1
"Falls Church City, Virginia","1,039","12,473","12,531","12,586","215,715,633","1,324",1,1
"Franklin City, Virginia",353,"4,353","4,329","4,474","33,499,772",588,1,1
"Fredericksburg City, Virginia","1,674","25,246","25,166","25,084","286,235,536",875,1,1
"Galax City, Virginia",413,"5,844","5,911","5,868","46,669,088",611,1,1
"Hampton City, Virginia","2,844","55,181","55,221","55,121","639,745,500",892,1,1
"Harrisonburg City, Virginia","1,696","31,919","31,133","30,853","295,393,096",726,1,1
"Hopewell City, Virginia",514,"8,115","8,090","8,084","110,404,941","1,049",1,1
"Lexington City, Virginia",309,"4,579","4,453","4,355","47,857,549",825,1,1
"Lynchburg City, Virginia","2,727","52,382","51,864","51,372","576,390,515",855,1,1
"Manassas City, Virginia","1,588","22,196","22,393","22,630","328,027,906","1,126",1,1
"Manassas Park City, Virginia",312,"3,682","3,729","3,779","45,023,543",929,1,1
"Martinsville City, Virginia","1,070","9,151","9,297","9,361","77,093,920",640,1,1
"Newport News City, Virginia","3,919","101,448","102,290","102,805","1,315,668,001",990,1,1
"Norfolk City, Virginia","6,016","143,273","142,934","144,105","1,982,255,880","1,063",1,1
"Norton City, Virginia",245,"3,433","3,441","3,455","31,996,769",715,1,1
"Petersburg City, Virginia",944,"13,383","13,489","13,466","139,689,219",799,1,1
"Poquoson City, Virginia",233,"1,852","1,901","1,915","15,691,192",639,1,1
"Portsmouth City, Virginia","1,832","44,098","44,357","44,684","619,258,437","1,073",1,1
"Radford City, Virginia",341,"6,137","5,660","5,654","64,329,055",851,1,1
"Richmond City, Virginia","7,800","155,586","154,948","155,264","2,247,117,585","1,113",1,1
"Roanoke City, Virginia","3,368","66,251","66,705","67,138","758,479,193",875,1,1
"Salem City, Virginia","1,066","20,182","20,260","20,169","243,656,822",928,1,1
"Staunton City, Virginia",898,"11,262","11,320","11,422","111,305,847",755,1,1
